config,model,scheme,fold,criterion,rule,test_recorded_hours,threshold,tuning_sens,tuning_fa,criterion_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Best-7,rf,5fold,0,medication_titration,ali,75.74777777777778,0.67,0.125,4.928345592629212,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
Best-7,rf,5fold,0,realtime_alert,szcore,75.74777777777778,0.91,0.175,1.877464987668271,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
Best-7,rf,5fold,0,realtime_alert,ali,75.74777777777778,0.83,0.1,1.994806549397538,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
Best-7,rf,5fold,1,medication_titration,szcore,204.5311111111111,0.97,0.21621621621621623,3.535590759639609,False,0.15,1.0560740555634025,6.0,9.0,40.0,False
Best-7,rf,5fold,1,medication_titration,ali,204.5311111111111,0.91,0.02702702702702703,4.304197446517785,False,0.1,1.7601234259390042,4.0,15.0,40.0,False
Best-7,rf,5fold,1,realtime_alert,szcore,204.5311111111111,0.98,0.16216216216216217,1.844656048507622,False,0.15,0.5867078086463346,6.0,5.0,40.0,False
Best-7,rf,5fold,1,realtime_alert,ali,204.5311111111111,0.93,0.0,1.844656048507622,False,0.1,0.11734156172926694,4.0,1.0,40.0,False
Best-7,rf,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.34285714285714286,4.662146720499733,False,0.24324324324324326,6.071992826337589,9.0,79.0,37.0,False
Best-7,rf,5fold,2,medication_titration,ali,312.25333333333333,0.97,0.0,4.525024758132094,False,0.02702702702702703,2.3058200606345274,1.0,30.0,37.0,False
Best-7,rf,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-7,rf,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0,1.371219623676392,False,0.0,0.23058200606345275,0.0,3.0,37.0,False
Best-7,rf,5fold,3,medication_titration,szcore,175.02666666666667,0.88,0.2857142857142857,4.331261279326248,False,0.45714285714285713,6.307610268911404,16.0,46.0,35.0,False
Best-7,rf,5fold,3,medication_titration,ali,175.02666666666667,0.72,0.0,4.737317024263084,False,0.34285714285714286,4.799268682867372,12.0,35.0,35.0,False
Best-7,rf,5fold,3,realtime_alert,szcore,175.02666666666667,0.93,0.22857142857142856,1.3535191497894525,False,0.4,2.605317284985145,14.0,19.0,35.0,False
Best-7,rf,5fold,3,realtime_alert,ali,175.02666666666667,0.85,0.0,1.8949268097052336,False,0.17142857142857143,2.3310733602498663,6.0,17.0,35.0,False
Best-7,rf,5fold,4,medication_titration,szcore,177.31555555555556,0.78,0.0,4.752614671497513,False,0.34285714285714286,5.820132344094646,12.0,43.0,35.0,False
Best-7,rf,5fold,4,medication_titration,ali,177.31555555555556,0.52,0.0,4.752614671497513,False,0.05714285714285714,10.82815319831562,2.0,80.0,35.0,False
Best-7,rf,5fold,4,realtime_alert,szcore,177.31555555555556,0.81,0.0,1.2673639123993368,False,0.34285714285714286,4.601965109284139,12.0,34.0,35.0,False
Best-7,rf,5fold,4,realtime_alert,ali,177.31555555555556,0.58,0.0,1.9010458685990053,False,0.0,6.226188089031482,0.0,46.0,35.0,False
Best-7,lr,5fold,0,medication_titration,szcore,75.74777777777778,,,,False,,,,,,False
Best-7,lr,5fold,0,medication_titration,ali,75.74777777777778,,,,False,,,,,,False
Best-7,lr,5fold,0,realtime_alert,szcore,75.74777777777778,,,,False,,,,,,False
Best-7,lr,5fold,0,realtime_alert,ali,75.74777777777778,,,,False,,,,,,False
Best-7,lr,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-7,lr,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-7,lr,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-7,lr,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-7,lr,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Best-7,lr,5fold,2,medication_titration,ali,312.25333333333333,,,,False,,,,,,False
Best-7,lr,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-7,lr,5fold,2,realtime_alert,ali,312.25333333333333,,,,False,,,,,,False
Best-7,lr,5fold,3,medication_titration,szcore,175.02666666666667,,,,False,,,,,,False
Best-7,lr,5fold,3,medication_titration,ali,175.02666666666667,,,,False,,,,,,False
Best-7,lr,5fold,3,realtime_alert,szcore,175.02666666666667,,,,False,,,,,,False
Best-7,lr,5fold,3,realtime_alert,ali,175.02666666666667,,,,False,,,,,,False
Best-7,lr,5fold,4,medication_titration,szcore,177.31555555555556,,,,False,,,,,,False
Best-7,lr,5fold,4,medication_titration,ali,177.31555555555556,0.98,0.0,3.168409780998342,False,0.0,6.496891918989372,0.0,48.0,35.0,False
Best-7,lr,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Best-7,lr,5fold,4,realtime_alert,ali,177.31555555555556,,,,False,,,,,,False
Best-7,mlp,5fold,0,medication_titration,szcore,75.74777777777778,,,,False,,,,,,False
Best-7,mlp,5fold,0,medication_titration,ali,75.74777777777778,,,,False,,,,,,False
Best-7,mlp,5fold,0,realtime_alert,szcore,75.74777777777778,,,,False,,,,,,False
Best-7,mlp,5fold,0,realtime_alert,ali,75.74777777777778,,,,False,,,,,,False
Best-7,mlp,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-7,mlp,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-7,mlp,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-7,mlp,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-7,mlp,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Best-7,mlp,5fold,2,medication_titration,ali,312.25333333333333,,,,False,,,,,,False
Best-7,mlp,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-7,mlp,5fold,2,realtime_alert,ali,312.25333333333333,,,,False,,,,,,False
Best-7,mlp,5fold,3,medication_titration,szcore,175.02666666666667,,,,False,,,,,,False
Best-7,mlp,5fold,3,medication_titration,ali,175.02666666666667,,,,False,,,,,,False
Best-7,mlp,5fold,3,realtime_alert,szcore,175.02666666666667,,,,False,,,,,,False
Best-7,mlp,5fold,3,realtime_alert,ali,175.02666666666667,,,,False,,,,,,False
Best-7,mlp,5fold,4,medication_titration,szcore,177.31555555555556,,,,False,,,,,,False
Best-7,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.92,0.0,3.8020917371980105,False,0.0,7.71505915379988,0.0,57.0,35.0,False
Best-7,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Best-7,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.98,0.0,1.9010458685990053,False,0.0,4.060557449368358,0.0,30.0,35.0,False
Best-4,rf,5fold,0,medication_titration,szcore,75.74777777777778,0.87,0.225,4.693662469170677,False,0.0,0.9505229342995026,0.0,3.0,36.0,False
Best-4,rf,5fold,0,medication_titration,ali,75.74777777777778,0.71,0.125,4.928345592629212,False,0.0,0.6336819561996684,0.0,2.0,36.0,False
Best-4,rf,5fold,0,realtime_alert,szcore,75.74777777777778,0.94,0.175,1.877464987668271,False,0.0,0.0,0.0,0.0,36.0,False
Best-4,rf,5fold,0,realtime_alert,ali,75.74777777777778,0.88,0.125,1.877464987668271,False,0.0,0.0,0.0,0.0,36.0,False
Best-4,rf,5fold,1,medication_titration,szcore,204.5311111111111,0.98,0.10810810810810811,3.4587300909517915,False,0.125,2.229489672856072,5.0,19.0,40.0,False
Best-4,rf,5fold,1,medication_titration,ali,204.5311111111111,0.95,0.0,3.8430334343908794,False,0.1,0.9387324938341355,4.0,8.0,40.0,False
Best-4,rf,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.05405405405405406,0.6917460181903583,False,0.1,0.7040493703756017,4.0,6.0,40.0,False
Best-4,rf,5fold,1,realtime_alert,ali,204.5311111111111,0.96,0.0,1.9983773858832572,False,0.1,0.7040493703756017,4.0,6.0,40.0,False
Best-4,rf,5fold,2,medication_titration,szcore,312.25333333333333,0.98,0.4,2.8795612097204235,False,0.24324324324324326,17.75481446688586,9.0,231.0,37.0,False
Best-4,rf,5fold,2,medication_titration,ali,312.25333333333333,0.92,0.08571428571428572,4.525024758132094,False,0.08108108108108109,48.19163926726163,3.0,627.0,37.0,False
Best-4,rf,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.4,1.371219623676392,False,0.16216216216216217,6.533156838464495,6.0,85.0,37.0,False
Best-4,rf,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0,1.371219623676392,False,0.0,0.23058200606345275,0.0,3.0,37.0,False
Best-4,rf,5fold,3,medication_titration,szcore,175.02666666666667,0.9,0.2857142857142857,4.331261279326248,False,0.45714285714285713,5.484878494705568,16.0,40.0,35.0,False
Best-4,rf,5fold,3,medication_titration,ali,175.02666666666667,0.75,0.0,4.737317024263084,False,0.3142857142857143,4.662146720499733,11.0,34.0,35.0,False
Best-4,rf,5fold,3,realtime_alert,szcore,175.02666666666667,0.96,0.17142857142857143,1.8949268097052336,False,0.37142857142857144,0.9598537365734745,13.0,7.0,35.0,False
Best-4,rf,5fold,3,realtime_alert,ali,175.02666666666667,0.85,0.0,1.8949268097052336,False,0.17142857142857143,2.4681953226175057,6.0,18.0,35.0,False
Best-4,rf,5fold,4,medication_titration,szcore,177.31555555555556,0.84,0.0,4.752614671497513,False,0.2857142857142857,4.466613194305194,10.0,33.0,35.0,False
Best-4,rf,5fold,4,medication_titration,ali,177.31555555555556,0.59,0.0,4.435773693397679,False,0.0,7.309003408863044,0.0,54.0,35.0,False
Best-4,rf,5fold,4,realtime_alert,szcore,177.31555555555556,0.87,0.0,1.9010458685990053,False,0.2857142857142857,4.195909364347303,10.0,31.0,35.0,False
Best-4,rf,5fold,4,realtime_alert,ali,177.31555555555556,0.68,0.0,1.584204890499171,False,0.0,3.5191497894525767,0.0,26.0,35.0,False
Best-4,lr,5fold,0,medication_titration,szcore,75.74777777777778,0.99,0.15,2.5815143580438726,False,0.0,0.9505229342995026,0.0,3.0,36.0,False
Best-4,lr,5fold,0,medication_titration,ali,75.74777777777778,0.97,0.1,4.576320907441411,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
Best-4,lr,5fold,0,realtime_alert,szcore,75.74777777777778,,,,False,,,,,,False
Best-4,lr,5fold,0,realtime_alert,ali,75.74777777777778,,,,False,,,,,,False
Best-4,lr,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-4,lr,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-4,lr,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-4,lr,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-4,lr,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Best-4,lr,5fold,2,medication_titration,ali,312.25333333333333,0.98,0.17142857142857143,4.662146720499733,False,0.02702702702702703,20.137495196208206,1.0,262.0,37.0,False
Best-4,lr,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-4,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.14285714285714285,1.919707473146949,False,0.0,14.449805713309706,0.0,188.0,37.0,False
Best-4,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.17142857142857143,1.624222979747343,False,0.42857142857142855,0.8227317742058352,15.0,6.0,35.0,False
Best-4,lr,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0,4.872668939242029,False,0.11428571428571428,1.919707473146949,4.0,14.0,35.0,False
Best-4,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.17142857142857143,1.624222979747343,False,0.42857142857142855,0.8227317742058352,15.0,6.0,35.0,False
Best-4,lr,5fold,3,realtime_alert,ali,175.02666666666667,,,,False,,,,,,False
Best-4,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.99,0.027777777777777776,3.4852507590981765,False,0.2571428571428571,5.008020854220975,9.0,37.0,35.0,False
Best-4,lr,5fold,4,medication_titration,ali,177.31555555555556,0.95,0.0,4.118932715297845,False,0.0,14.347302987768197,0.0,106.0,35.0,False
Best-4,lr,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Best-4,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.97,0.0,1.2673639123993368,False,0.0,7.309003408863044,0.0,54.0,35.0,False
Best-4,mlp,5fold,0,medication_titration,szcore,75.74777777777778,,,,False,,,,,,False
Best-4,mlp,5fold,0,medication_titration,ali,75.74777777777778,0.92,0.15,4.928345592629212,False,0.0,3.168409780998342,0.0,10.0,36.0,False
Best-4,mlp,5fold,0,realtime_alert,szcore,75.74777777777778,,,,False,,,,,,False
Best-4,mlp,5fold,0,realtime_alert,ali,75.74777777777778,0.97,0.15,1.4080987407512033,False,0.0,1.9010458685990053,0.0,6.0,36.0,False
Best-4,mlp,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-4,mlp,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-4,mlp,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-4,mlp,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-4,mlp,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Best-4,mlp,5fold,2,medication_titration,ali,312.25333333333333,,,,False,,,,,,False
Best-4,mlp,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-4,mlp,5fold,2,realtime_alert,ali,312.25333333333333,,,,False,,,,,,False
Best-4,mlp,5fold,3,medication_titration,szcore,175.02666666666667,,,,False,,,,,,False
Best-4,mlp,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0,4.601965109284139,False,0.3142857142857143,1.5083415860440312,11.0,11.0,35.0,False
Best-4,mlp,5fold,3,realtime_alert,szcore,175.02666666666667,,,,False,,,,,,False
Best-4,mlp,5fold,3,realtime_alert,ali,175.02666666666667,,,,False,,,,,,False
Best-4,mlp,5fold,4,medication_titration,szcore,177.31555555555556,,,,False,,,,,,False
Best-4,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.9,0.0,4.435773693397679,False,0.0,11.09885702827351,0.0,82.0,35.0,False
Best-4,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Best-4,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.96,0.0,1.584204890499171,False,0.0,6.496891918989372,0.0,48.0,35.0,False
Best-2,rf,5fold,0,medication_titration,szcore,75.74777777777778,0.91,0.25,4.693662469170677,False,0.027777777777777776,1.2673639123993368,1.0,4.0,36.0,False
Best-2,rf,5fold,0,medication_titration,ali,75.74777777777778,0.78,0.15,4.811004030899944,False,0.0,0.0,0.0,0.0,36.0,False
Best-2,rf,5fold,0,realtime_alert,szcore,75.74777777777778,0.95,0.225,1.994806549397538,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
Best-2,rf,5fold,0,realtime_alert,ali,75.74777777777778,0.89,0.15,1.7601234259390042,False,0.0,0.0,0.0,0.0,36.0,False
Best-2,rf,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,rf,5fold,1,medication_titration,ali,204.5311111111111,0.99,0.0,3.8430334343908794,False,0.1,1.877464987668271,4.0,16.0,40.0,False
Best-2,rf,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,rf,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-2,rf,5fold,2,medication_titration,szcore,312.25333333333333,0.98,0.42857142857142855,4.525024758132094,False,0.16216216216216217,10.453050941543191,6.0,136.0,37.0,False
Best-2,rf,5fold,2,medication_titration,ali,312.25333333333333,0.96,0.11428571428571428,3.7022929839262586,False,0.0,3.919894103078697,0.0,51.0,37.0,False
Best-2,rf,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.37142857142857144,1.371219623676392,False,0.13513513513513514,4.227336777829967,5.0,55.0,37.0,False
Best-2,rf,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.0,1.5083415860440312,False,0.0,0.5380246808147231,0.0,7.0,37.0,False
Best-2,rf,5fold,3,medication_titration,szcore,175.02666666666667,0.93,0.2857142857142857,4.331261279326248,False,0.45714285714285713,5.759122419440847,16.0,42.0,35.0,False
Best-2,rf,5fold,3,medication_titration,ali,175.02666666666667,0.86,0.0,4.601965109284139,False,0.17142857142857143,3.839414946293898,6.0,28.0,35.0,False
Best-2,rf,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.11428571428571428,0.8121114898736715,False,0.2571428571428571,0.5484878494705568,9.0,4.0,35.0,False
Best-2,rf,5fold,3,realtime_alert,ali,175.02666666666667,0.95,0.0,1.7595748947262884,False,0.02857142857142857,1.6454635484116704,1.0,12.0,35.0,False
Best-2,rf,5fold,4,medication_titration,szcore,177.31555555555556,0.89,0.027777777777777776,3.773310235395164,False,0.37142857142857144,7.71505915379988,13.0,57.0,35.0,False
Best-2,rf,5fold,4,medication_titration,ali,177.31555555555556,0.7,0.0,4.402195274627691,False,0.0,8.662522558652496,0.0,64.0,35.0,False
Best-2,rf,5fold,4,realtime_alert,szcore,177.31555555555556,0.94,0.0,1.5722125980813184,False,0.2857142857142857,4.601965109284139,10.0,34.0,35.0,False
Best-2,rf,5fold,4,realtime_alert,ali,177.31555555555556,0.79,0.0,1.886655117697582,False,0.0,4.737317024263084,0.0,35.0,35.0,False
Best-2,lr,5fold,0,medication_titration,szcore,75.74777777777778,0.98,0.175,4.106954660524343,False,0.0,2.851568802898508,0.0,9.0,36.0,False
Best-2,lr,5fold,0,medication_titration,ali,75.74777777777778,0.97,0.125,3.754929975336542,False,0.0,0.0,0.0,0.0,36.0,False
Best-2,lr,5fold,0,realtime_alert,szcore,75.74777777777778,,,,False,,,,,,False
Best-2,lr,5fold,0,realtime_alert,ali,75.74777777777778,,,,False,,,,,,False
Best-2,lr,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,lr,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-2,lr,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,lr,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-2,lr,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.42857142857142855,3.0166831720880625,False,0.13513513513513514,6.9943208505914,5.0,91.0,37.0,False
Best-2,lr,5fold,2,medication_titration,ali,312.25333333333333,0.98,0.11428571428571428,2.742439247352784,False,0.0,5.6108288142106835,0.0,73.0,37.0,False
Best-2,lr,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-2,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.11428571428571428,1.6454635484116704,False,0.0,4.842222127332508,0.0,63.0,37.0,False
Best-2,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.11428571428571428,1.4888710647683978,False,0.42857142857142855,0.5484878494705568,15.0,4.0,35.0,False
Best-2,lr,5fold,3,medication_titration,ali,175.02666666666667,0.98,0.0,1.624222979747343,False,0.11428571428571428,1.6454635484116704,4.0,12.0,35.0,False
Best-2,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.11428571428571428,1.4888710647683978,False,0.42857142857142855,0.5484878494705568,15.0,4.0,35.0,False
Best-2,lr,5fold,3,realtime_alert,ali,175.02666666666667,0.98,0.0,1.624222979747343,False,0.11428571428571428,1.6454635484116704,4.0,12.0,35.0,False
Best-2,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.96,0.027777777777777776,4.087752755011428,False,0.3142857142857143,11.504912773210346,11.0,85.0,35.0,False
Best-2,lr,5fold,4,medication_titration,ali,177.31555555555556,0.86,0.0,4.402195274627691,False,0.0,35.19149789452577,0.0,260.0,35.0,False
Best-2,lr,5fold,4,realtime_alert,szcore,177.31555555555556,0.99,0.027777777777777776,1.5722125980813184,False,0.08571428571428572,1.3535191497894525,3.0,10.0,35.0,False
Best-2,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.92,0.0,1.886655117697582,False,0.0,16.918989372368156,0.0,125.0,35.0,False
Best-2,mlp,5fold,0,medication_titration,szcore,75.74777777777778,0.97,0.25,4.458979345712144,False,0.0,1.584204890499171,0.0,5.0,36.0,False
Best-2,mlp,5fold,0,medication_titration,ali,75.74777777777778,0.86,0.15,4.811004030899944,False,0.0,1.584204890499171,0.0,5.0,36.0,False
Best-2,mlp,5fold,0,realtime_alert,szcore,75.74777777777778,0.99,0.2,1.7601234259390042,False,0.0,0.6336819561996684,0.0,2.0,36.0,False
Best-2,mlp,5fold,0,realtime_alert,ali,75.74777777777778,0.93,0.15,1.994806549397538,False,0.0,0.0,0.0,0.0,36.0,False
Best-2,mlp,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,mlp,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Best-2,mlp,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Best-2,mlp,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Best-2,mlp,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Best-2,mlp,5fold,2,medication_titration,ali,312.25333333333333,,,,False,,,,,,False
Best-2,mlp,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Best-2,mlp,5fold,2,realtime_alert,ali,312.25333333333333,,,,False,,,,,,False
Best-2,mlp,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.2857142857142857,3.9252055343894123,False,0.4857142857142857,9.461415403367106,17.0,69.0,35.0,False
Best-2,mlp,5fold,3,medication_titration,ali,175.02666666666667,0.93,0.0,4.601965109284139,False,0.2857142857142857,8.912927553896548,10.0,65.0,35.0,False
Best-2,mlp,5fold,3,realtime_alert,szcore,175.02666666666667,,,,False,,,,,,False
Best-2,mlp,5fold,3,realtime_alert,ali,175.02666666666667,0.98,0.0,1.8949268097052336,False,0.2,4.662146720499733,7.0,34.0,35.0,False
Best-2,mlp,5fold,4,medication_titration,szcore,177.31555555555556,,,,False,,,,,,False
Best-2,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.9,0.0,4.7166377942439555,False,0.0,7.850411068778825,0.0,58.0,35.0,False
Best-2,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Best-2,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.95,0.0,0.943327558848791,False,0.0,5.008020854220975,0.0,37.0,35.0,False
