config,model,scheme,fold,criterion,rule,test_recorded_hours,t_star,percentile_flagged,threshold_test,tuning_sens,tuning_fa,ceiling_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Full-18,rf,loo,chb18,medication_titration,ali,34.63333333333333,0.55,0.0022754619426011745,0.43333333333333335,0.0,4.889264823264514,True,0.0,4.157844080846968,0,6,6,False
Full-18,rf,loo,chb18,realtime_alert,szcore,34.63333333333333,0.81,0.0001310475464325284,0.6166666666666667,0.08695652173913043,1.5439783652414254,True,0.0,2.771896053897979,0,4,6,False
Full-18,rf,loo,chb18,realtime_alert,ali,34.63333333333333,0.63,0.001012640131524083,0.49666666666666665,0.0,1.801308092781663,True,0.0,1.3859480269489894,0,2,6,False
Full-18,rf,loo,chb13,medication_titration,szcore,33.0,0.98,0.00020541741752957545,0.84,0.05263157894736842,3.428603441675459,True,0.08333333333333333,2.909090909090909,1,4,12,False
Full-18,rf,loo,chb13,medication_titration,ali,33.0,0.94,0.0026891007385689875,0.62,0.0,3.226920886282785,True,0.0,4.363636363636363,0,6,12,False
Full-18,rf,loo,chb13,realtime_alert,szcore,33.0,0.99,5.602293205352057e-05,0.91,0.05263157894736842,0.8067302215706963,True,0.0,1.4545454545454546,0,2,12,False
Full-18,rf,loo,chb13,realtime_alert,ali,33.0,0.95,0.001456596233391535,0.6766666666666666,0.0,0.8067302215706963,True,0.0,2.1818181818181817,0,3,12,False
Full-18,rf,loo,chb02,medication_titration,szcore,34.26555555555556,0.97,0.00022818338642400124,0.7866666666666666,0.0,4.337309809147415,True,0.6666666666666666,0.7004118162067511,2,1,3,True
Full-18,rf,loo,chb02,medication_titration,ali,34.26555555555556,0.93,0.0028294739916576153,0.43,0.0,2.9572566880550557,True,0.3333333333333333,2.8016472648270043,1,4,3,False
Full-18,rf,loo,chb02,realtime_alert,szcore,34.26555555555556,0.98,8.214601911264045e-05,0.8333333333333334,0.0,1.7743540128330335,True,0.6666666666666666,0.7004118162067511,2,1,3,False
Full-18,rf,loo,chb02,realtime_alert,ali,34.26555555555556,0.94,0.0017433210722793695,0.4533333333333333,0.0,1.5772035669626965,True,0.3333333333333333,1.4008236324135022,1,2,3,False
Full-18,rf,loo,chb14,medication_titration,szcore,26.0,0.98,0.00020996774131974268,0.5466666666666666,0.0,4.5353032125064425,True,0.0,5.538461538461539,0,6,8,False
Full-18,rf,loo,chb14,medication_titration,ali,26.0,0.94,0.003378571837599496,0.42333333333333334,0.0,3.9168527744373822,True,0.0,2.7692307692307696,0,3,8,False
Full-18,rf,loo,chb14,realtime_alert,szcore,26.0,0.99,6.68079176926454e-05,0.6266666666666667,0.0,1.4430510221611408,True,0.0,1.8461538461538463,0,2,8,False
Full-18,rf,loo,chb14,realtime_alert,ali,26.0,0.96,0.0012407184714348432,0.4766666666666667,0.0,1.2369008761381206,True,0.0,0.0,0,0,8,False
Full-18,rf,loo,chb06,medication_titration,szcore,58.733333333333334,0.42,0.0016725798276735935,0.96,0.2972972972972973,4.926507856056767,True,0.0,32.28149829738933,0,79,8,False
Full-18,rf,loo,chb06,medication_titration,ali,58.733333333333334,0.31,0.003775975671566143,0.9433333333333334,0.1891891891891892,4.926507856056767,True,0.0,4.9035187287173665,0,12,8,False
Full-18,rf,loo,chb06,realtime_alert,szcore,58.733333333333334,0.64,0.000696908261530664,0.97,0.16216216216216217,1.9158641662442981,True,0.0,15.93643586833144,0,39,8,False
Full-18,rf,loo,chb06,realtime_alert,ali,58.733333333333334,0.56,0.0008743030917384694,0.9666666666666667,0.08108108108108109,1.6421692853522556,True,0.0,0.0,0,0,8,False
Full-18,rf,loo,chb03,medication_titration,szcore,37.00111111111111,0.34,0.0007883859487098627,0.4866666666666667,0.14705882352941177,4.743830879951345,True,0.8571428571428571,1.2972583405903728,6,2,7,True
Full-18,rf,loo,chb03,medication_titration,ali,37.00111111111111,0.27,0.0023820518307447994,0.34,0.08823529411764706,4.37892081226278,True,0.14285714285714285,4.540404192066305,1,7,7,False
Full-18,rf,loo,chb03,realtime_alert,szcore,37.00111111111111,0.42,0.0005011882102512699,0.5066666666666667,0.14705882352941177,1.9461870276723467,True,0.7142857142857143,0.6486291702951864,5,1,7,False
Full-18,rf,loo,chb03,realtime_alert,ali,37.00111111111111,0.32,0.0010361643897329625,0.42,0.08823529411764706,1.9461870276723467,True,0.0,2.5945166811807456,0,4,7,False
Full-18,rf,loo,chb12,medication_titration,szcore,20.685555555555556,0.97,0.0006160600114928842,0.53,0.6666666666666666,4.696551617028105,True,0.0,8.121609281839179,0,7,27,False
Full-18,rf,loo,chb12,medication_titration,ali,20.685555555555556,0.92,0.001843003059592158,0.3933333333333333,0.16666666666666666,4.808374274576393,True,0.0,3.4806896922167914,0,3,27,False
Full-18,rf,loo,chb12,realtime_alert,szcore,20.685555555555556,0.99,0.00021225597034628784,0.67,0.6666666666666666,1.2300492330311705,True,0.0,3.4806896922167914,0,3,27,False
Full-18,rf,loo,chb12,realtime_alert,ali,20.685555555555556,0.98,0.00041415799091958604,0.5766666666666667,0.0,1.2300492330311705,True,0.0,1.1602298974055971,0,1,27,False
Full-18,rf,loo,chb22,medication_titration,szcore,30.002222222222223,0.97,0.00045266055141339354,0.9733333333333334,0.5,3.821079413310301,True,1.0,0.0,3,0,3,True
Full-18,rf,loo,chb22,medication_titration,ali,30.002222222222223,0.92,0.0016337403809632825,0.7366666666666667,0.0,4.72015692232449,True,1.0,0.0,3,0,3,True
Full-18,rf,loo,chb22,realtime_alert,szcore,30.002222222222223,0.99,0.0001092628917204743,0.9966666666666667,0.4166666666666667,1.0114621976409621,True,1.0,0.0,3,0,3,True
Full-18,rf,loo,chb22,realtime_alert,ali,30.002222222222223,0.96,0.0006815923245420064,0.9533333333333334,0.0,1.9105397066551506,True,0.0,2.3998222353899714,0,3,3,False
Full-18,rf,loo,chb04,medication_titration,szcore,146.6211111111111,0.99,0.0005341880341880342,0.33,0.45454545454545453,4.1208791208791204,True,1.0,5.07430338211111,4,31,4,False
Full-18,rf,loo,chb04,medication_titration,ali,146.6211111111111,0.97,0.00144993894993895,0.27,0.0,4.395604395604395,True,0.0,2.618995293992831,0,16,4,False
Full-18,rf,loo,chb04,realtime_alert,szcore,146.6211111111111,0.99,0.0005341880341880342,0.33,0.45454545454545453,4.1208791208791204,False,1.0,5.07430338211111,4,31,4,False
Full-18,rf,loo,chb04,realtime_alert,ali,146.6211111111111,0.99,0.0005341880341880342,0.33,0.0,1.923076923076923,True,0.0,1.3094976469964155,0,8,4,False
Full-18,rf,loo,chb05,medication_titration,szcore,38.00222222222222,0.46,0.0016832059951406575,0.98,0.8461538461538461,4.742249934135418,True,0.8,16.42009239225776,4,26,5,False
Full-18,rf,loo,chb05,medication_titration,ali,38.00222222222222,0.31,0.003424958285764468,0.9633333333333334,0.38461538461538464,4.742249934135418,True,0.0,5.683878135781533,0,9,5,False
Full-18,rf,loo,chb05,realtime_alert,szcore,38.00222222222222,0.58,0.0009513773016012412,0.99,0.6153846153846154,1.5807499780451393,True,0.8,4.420794105607859,4,7,5,False
Full-18,rf,loo,chb05,realtime_alert,ali,38.00222222222222,0.56,0.0010684698925675477,0.99,0.07692307692307693,1.8968999736541672,True,0.0,1.894626045260511,0,3,5,False
Full-18,rf,loo,chb19,medication_titration,szcore,28.92888888888889,0.63,0.0012530104797240122,0.37333333333333335,0.6923076923076923,4.569420035149385,True,1.0,0.0,3,0,3,True
Full-18,rf,loo,chb19,medication_titration,ali,28.92888888888889,0.55,0.00203410792162989,0.24666666666666667,0.11538461538461539,4.92091388400703,True,0.0,3.3184821017053308,0,4,3,False
Full-18,rf,loo,chb19,realtime_alert,szcore,28.92888888888889,0.8,0.0004719130378181345,0.97,0.2692307692307692,1.757469244288225,True,1.0,0.0,3,0,3,True
Full-18,rf,loo,chb19,realtime_alert,ali,28.92888888888889,0.65,0.00110655470936666,0.49666666666666665,0.07692307692307693,1.757469244288225,True,0.0,2.4888615762789983,0,3,3,False
Full-18,rf,loo,chb17,medication_titration,szcore,20.42888888888889,0.79,0.0010970837222249513,0.34,0.35714285714285715,4.951613695534705,True,0.3333333333333333,18.796910692918527,1,16,3,False
Full-18,rf,loo,chb17,medication_titration,ali,20.42888888888889,0.59,0.0030128866401401646,0.27666666666666667,0.07142857142857142,4.951613695534705,True,0.0,7.048841509844447,0,6,3,False
Full-18,rf,loo,chb17,realtime_alert,szcore,20.42888888888889,0.87,0.000671349740466015,0.37666666666666665,0.32142857142857145,1.7684334626909661,True,0.3333333333333333,12.922876101381487,1,11,3,False
Full-18,rf,loo,chb17,realtime_alert,ali,20.42888888888889,0.84,0.0008842167313454831,0.35,0.0,1.7684334626909661,True,0.0,0.0,0,0,3,False
Full-18,rf,loo,chb23,medication_titration,szcore,26.555555555555557,0.64,0.002526137491968927,0.43333333333333335,0.7307692307692307,4.415629928158402,True,1.0,15.364016736401672,7,17,7,False
Full-18,rf,loo,chb23,medication_titration,ali,26.555555555555557,0.57,0.003300040885462298,0.4033333333333333,0.15384615384615385,4.731032065884002,True,0.14285714285714285,7.230125523012552,1,8,7,False
Full-18,rf,loo,chb23,realtime_alert,szcore,26.555555555555557,0.71,0.0020150692132468897,0.4533333333333333,0.6153846153846154,1.8924128263536009,True,1.0,12.652719665271965,7,14,7,False
Full-18,rf,loo,chb23,realtime_alert,ali,26.555555555555557,0.75,0.001723030196834297,0.4666666666666667,0.11538461538461539,1.8924128263536009,True,0.0,5.422594142259413,0,6,7,False
Full-18,rf,loo,chb24,medication_titration,szcore,21.295555555555556,0.57,0.002027517989827251,0.69,0.3,4.809788341185571,True,0.4375,4.5079828863612645,7,4,16,False
Full-18,rf,loo,chb24,medication_titration,ali,21.295555555555556,0.45,0.003832360593488503,0.5866666666666667,0.06666666666666667,4.809788341185571,True,0.1875,7.888970051132214,3,7,16,False
Full-18,rf,loo,chb24,realtime_alert,szcore,21.295555555555556,0.67,0.001382931345662518,0.8,0.3,1.7720272835946838,True,0.25,3.3809871647709486,4,3,16,False
Full-18,rf,loo,chb24,realtime_alert,ali,21.295555555555556,0.72,0.0012071349881630452,0.8266666666666667,0.03333333333333333,1.7720272835946838,True,0.0625,1.1269957215903161,1,1,16,False
Full-18,rf,loo,chb08,medication_titration,szcore,20.005555555555556,0.39,0.002170138888888889,0.77,0.21212121212121213,4.6875,True,1.0,1.1996667592335462,5,1,5,True
Full-18,rf,loo,chb08,medication_titration,ali,20.005555555555556,0.3,0.004014756944444444,0.6266666666666667,0.12121212121212122,4.6875,True,0.0,8.397667314634823,0,7,5,False
Full-18,rf,loo,chb08,realtime_alert,szcore,20.005555555555556,0.47,0.0016276041666666667,0.84,0.15151515151515152,1.875,True,1.0,1.1996667592335462,5,1,5,True
Full-18,rf,loo,chb08,realtime_alert,ali,20.005555555555556,0.36,0.0025716145833333333,0.7366666666666667,0.12121212121212122,1.875,True,0.0,7.198000555401277,0,6,5,False
Full-18,rf,loo,chb11,medication_titration,szcore,34.79222222222222,0.49,0.0008860426353188876,0.8533333333333334,0.06666666666666667,4.547767348012984,True,0.6,0.0,3,0,5,True
Full-18,rf,loo,chb11,medication_titration,ali,34.79222222222222,0.34,0.003140626370734275,0.58,0.06666666666666667,4.737257654180191,True,0.2,2.0694280330853,1,3,5,False
Full-18,rf,loo,chb11,realtime_alert,szcore,34.79222222222222,0.6,0.0005439073602947627,0.8866666666666667,0.06666666666666667,1.8949030616720766,True,0.4,0.0,2,0,5,False
Full-18,rf,loo,chb11,realtime_alert,ali,34.79222222222222,0.41,0.001473813492411615,0.7833333333333333,0.06666666666666667,1.8949030616720766,True,0.0,2.7592373774470667,0,4,5,False
Full-18,rf,loo,chb15,medication_titration,szcore,40.00888888888889,0.81,0.00043120674785974213,0.20666666666666667,0.1,4.770619044614123,True,0.05,2.999333481448567,1,5,20,False
Full-18,rf,loo,chb15,medication_titration,ali,40.00888888888889,0.63,0.002229654403567447,0.15333333333333332,0.1,4.543446709156307,True,0.0,5.998666962897134,0,10,20,False
Full-18,rf,loo,chb15,realtime_alert,szcore,40.00888888888889,0.89,0.00017879304179550283,0.25,0.1,1.5902063482047075,True,0.05,2.3994667851588534,1,4,20,False
Full-18,rf,loo,chb15,realtime_alert,ali,40.00888888888889,0.71,0.0012094823415578133,0.17,0.05,1.817378683662523,True,0.0,2.999333481448567,0,5,20,False
Full-18,rf,loo,chb20,medication_titration,szcore,27.59888888888889,0.81,0.0011016807241127063,0.33,0.47368421052631576,4.37851986991354,True,0.375,16.522404283586294,3,19,8,False
Full-18,rf,loo,chb20,medication_titration,ali,27.59888888888889,0.68,0.0040277447273560545,0.2733333333333333,0.3684210526315789,4.7592607281668915,True,0.0,4.348001127259551,0,5,8,False
Full-18,rf,loo,chb20,realtime_alert,szcore,27.59888888888889,0.85,0.0008108370129469519,0.35333333333333333,0.47368421052631576,1.9037042912667566,True,0.125,9.565602479971012,1,11,8,False
Full-18,rf,loo,chb20,realtime_alert,ali,27.59888888888889,0.76,0.001789129495959035,0.31,0.21052631578947367,1.9037042912667566,True,0.0,2.608800676355731,0,3,8,False
Full-18,rf,loo,chb07,medication_titration,szcore,59.047777777777775,0.7,0.0011477578868502017,0.5833333333333334,0.3333333333333333,4.992746807798376,True,1.0,5.283856763825904,2,13,2,False
Full-18,rf,loo,chb07,medication_titration,ali,59.047777777777775,0.58,0.0032918333838134256,0.37666666666666665,0.25925925925925924,4.1319283926607255,True,1.0,5.6903072841202045,2,14,2,False
Full-18,rf,loo,chb07,realtime_alert,szcore,59.047777777777775,0.75,0.0008129951698522262,0.6866666666666666,0.3333333333333333,1.7216368302753022,True,1.0,3.2516041623544023,2,8,2,False
Full-18,rf,loo,chb07,realtime_alert,ali,59.047777777777775,0.63,0.0019766941384642364,0.4633333333333333,0.25925925925925924,1.7216368302753022,True,1.0,2.8451536420601022,2,7,2,False
Full-18,lr,5fold,0,medication_titration,szcore,75.74777777777778,0.99,0.008816914568824085,0.8370571732521057,0.25,30.62614761133867,False,0.3888888888888889,51.011397474073306,14,161,36,False
Full-18,lr,5fold,0,medication_titration,ali,75.74777777777778,0.99,0.008816914568824085,0.8370571732521057,0.1,22.060213605102184,False,0.0,24.396755313687233,0,77,36,False
Full-18,lr,5fold,0,realtime_alert,szcore,75.74777777777778,0.99,0.008816914568824085,0.8370571732521057,0.25,30.62614761133867,False,0.3888888888888889,51.011397474073306,14,161,36,False
Full-18,lr,5fold,0,realtime_alert,ali,75.74777777777778,0.99,0.008816914568824085,0.8370571732521057,0.1,22.060213605102184,False,0.0,24.396755313687233,0,77,36,False
Full-18,lr,5fold,1,medication_titration,szcore,204.5311111111111,0.99,0.026182444453933414,0.980165958404541,0.6216216216216216,81.77975148383791,False,0.275,70.2875954758309,11,599,40,False
Full-18,lr,5fold,1,medication_titration,ali,204.5311111111111,0.99,0.026182444453933414,0.980165958404541,0.13513513513513514,52.8801400572185,False,0.175,60.31356272884321,7,514,40,False
Full-18,lr,5fold,1,realtime_alert,szcore,204.5311111111111,0.99,0.026182444453933414,0.980165958404541,0.6216216216216216,81.77975148383791,False,0.275,70.2875954758309,11,599,40,False
Full-18,lr,5fold,1,realtime_alert,ali,204.5311111111111,0.99,0.026182444453933414,0.980165958404541,0.13513513513513514,52.8801400572185,False,0.175,60.31356272884321,7,514,40,False
Full-18,lr,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.012315583657093522,0.9925703406333923,0.4857142857142857,70.06932276986363,False,0.6756756756756757,50.036295315769244,25,651,37,False
Full-18,lr,5fold,2,medication_titration,ali,312.25333333333333,0.99,0.012315583657093522,0.9925703406333923,0.2571428571428571,29.20697798430715,False,0.13513513513513514,26.055766685170163,5,339,37,False
Full-18,lr,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.012315583657093522,0.9925703406333923,0.4857142857142857,70.06932276986363,False,0.6756756756756757,50.036295315769244,25,651,37,False
Full-18,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.012315583657093522,0.9925703406333923,0.2571428571428571,29.20697798430715,False,0.13513513513513514,26.055766685170163,5,339,37,False
Full-18,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.99,0.004204682173651494,0.9905954599380493,0.45714285714285713,12.452376178062964,False,0.4857142857142857,28.521368172468954,17,208,35,False
Full-18,lr,5fold,3,medication_titration,ali,175.02666666666667,0.99,0.004204682173651494,0.9905954599380493,0.0,10.55744936835773,False,0.11428571428571428,8.912927553896548,4,65,35,False
Full-18,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.99,0.004204682173651494,0.9905954599380493,0.45714285714285713,12.452376178062964,False,0.4857142857142857,28.521368172468954,17,208,35,False
Full-18,lr,5fold,3,realtime_alert,ali,175.02666666666667,0.99,0.004204682173651494,0.9905954599380493,0.0,10.55744936835773,False,0.11428571428571428,8.912927553896548,4,65,35,False
Full-18,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.99,0.0022882959529432474,0.9969385862350464,0.027777777777777776,7.604183474396021,False,0.2571428571428571,3.654501704431522,9,27,35,False
Full-18,lr,5fold,4,medication_titration,ali,177.31555555555556,0.98,0.0028897070687808955,0.9918939471244812,0.0,3.8020917371980105,True,0.0,3.3837978744736312,0,25,35,False
Full-18,lr,5fold,4,realtime_alert,szcore,177.31555555555556,0.99,0.0022882959529432474,0.9969385862350464,0.027777777777777776,7.604183474396021,False,0.2571428571428571,3.654501704431522,9,27,35,False
Full-18,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.99,0.0022882959529432474,0.9969385862350464,0.0,2.851568802898508,False,0.0,2.8423902145578506,0,21,35,False
Full-18,lr,loo,chb16,medication_titration,szcore,19.0,0.99,0.0049751831020827305,0.9998691082000732,0.6190476190476191,14.787448138290024,False,0.0,7.578947368421053,0,6,10,False
Full-18,lr,loo,chb16,medication_titration,ali,19.0,0.99,0.0049751831020827305,0.9998691082000732,0.3333333333333333,8.158592076297944,False,0.0,20.210526315789476,0,16,10,False
Full-18,lr,loo,chb16,realtime_alert,szcore,19.0,0.99,0.0049751831020827305,0.9998691082000732,0.6190476190476191,14.787448138290024,False,0.0,7.578947368421053,0,6,10,False
Full-18,lr,loo,chb16,realtime_alert,ali,19.0,0.99,0.0049751831020827305,0.9998691082000732,0.3333333333333333,8.158592076297944,False,0.0,20.210526315789476,0,16,10,False
Full-18,lr,loo,chb10,medication_titration,szcore,48.022222222222226,0.99,0.0034118850506064512,0.9994850158691406,0.35,13.037594271591132,False,0.8571428571428571,2.498843128181397,6,5,7,True
Full-18,lr,loo,chb10,medication_titration,ali,48.022222222222226,0.99,0.0034118850506064512,0.9994850158691406,0.15,8.234270066268083,False,0.42857142857142855,3.9981490050902355,3,8,7,False
Full-18,lr,loo,chb10,realtime_alert,szcore,48.022222222222226,0.99,0.0034118850506064512,0.9994850158691406,0.35,13.037594271591132,False,0.8571428571428571,2.498843128181397,6,5,7,False
Full-18,lr,loo,chb10,realtime_alert,ali,48.022222222222226,0.99,0.0034118850506064512,0.9994850158691406,0.15,8.234270066268083,False,0.42857142857142855,3.9981490050902355,3,8,7,False
Full-18,lr,loo,chb01+21,medication_titration,szcore,72.38,0.99,0.003345660891028217,0.9846512079238892,0.2727272727272727,19.30643137705106,False,0.2,9.947499309201438,2,30,10,False
Full-18,lr,loo,chb01+21,medication_titration,ali,72.38,0.99,0.003345660891028217,0.9846512079238892,0.18181818181818182,4.605203814709427,True,0.0,10.942249240121582,0,33,10,False
Full-18,lr,loo,chb01+21,realtime_alert,szcore,72.38,0.99,0.003345660891028217,0.9846512079238892,0.2727272727272727,19.30643137705106,False,0.2,9.947499309201438,2,30,10,False
Full-18,lr,loo,chb01+21,realtime_alert,ali,72.38,0.99,0.003345660891028217,0.9846512079238892,0.18181818181818182,4.605203814709427,False,0.0,10.942249240121582,0,33,10,False
Full-18,lr,loo,chb09,medication_titration,szcore,67.86555555555556,0.99,0.00104678930094102,0.9999804496765137,0.23809523809523808,13.425072784568579,False,1.0,2.8291229391443866,4,8,4,True
Full-18,lr,loo,chb09,medication_titration,ali,67.86555555555556,0.99,0.00104678930094102,0.9999804496765137,0.0,1.6486931489821064,True,0.25,2.12184220435829,1,6,4,False
Full-18,lr,loo,chb09,realtime_alert,szcore,67.86555555555556,0.99,0.00104678930094102,0.9999804496765137,0.23809523809523808,13.425072784568579,False,1.0,2.8291229391443866,4,8,4,False
Full-18,lr,loo,chb09,realtime_alert,ali,67.86555555555556,0.99,0.00104678930094102,0.9999804496765137,0.0,1.6486931489821064,True,0.25,2.12184220435829,1,6,4,False
Full-18,lr,loo,chb18,medication_titration,szcore,34.63333333333333,0.99,0.0011675145045807074,0.9420983791351318,0.21739130434782608,14.667794469793542,False,0.5,14.552454282964389,3,21,6,False
Full-18,lr,loo,chb18,medication_titration,ali,34.63333333333333,0.98,0.0025613838620903275,0.9072788953781128,0.0,4.631935095724276,True,0.0,4.157844080846968,0,6,6,False
Full-18,lr,loo,chb18,realtime_alert,szcore,34.63333333333333,0.99,0.0011675145045807074,0.9420983791351318,0.21739130434782608,14.667794469793542,False,0.5,14.552454282964389,3,21,6,False
Full-18,lr,loo,chb18,realtime_alert,ali,34.63333333333333,0.99,0.0011675145045807074,0.9420983791351318,0.0,2.0586378203219007,False,0.0,2.771896053897979,0,4,6,False
Full-18,lr,loo,chb13,medication_titration,szcore,33.0,0.99,0.0020821856413225145,0.992363452911377,0.15789473684210525,23.596858980942866,False,0.16666666666666666,29.818181818181817,2,41,12,False
Full-18,lr,loo,chb13,medication_titration,ali,33.0,0.99,0.0020821856413225145,0.992363452911377,0.0,3.630285997068133,True,0.0,2.909090909090909,0,4,12,False
Full-18,lr,loo,chb13,realtime_alert,szcore,33.0,0.99,0.0020821856413225145,0.992363452911377,0.15789473684210525,23.596858980942866,False,0.16666666666666666,29.818181818181817,2,41,12,False
Full-18,lr,loo,chb13,realtime_alert,ali,33.0,0.99,0.0020821856413225145,0.992363452911377,0.0,3.630285997068133,False,0.0,2.909090909090909,0,4,12,False
Full-18,lr,loo,chb02,medication_titration,szcore,34.26555555555556,0.99,0.0013599729830870474,0.9671475291252136,0.13043478260869565,13.997681656793931,False,0.6666666666666666,10.506177243101266,2,15,3,False
Full-18,lr,loo,chb02,medication_titration,ali,34.26555555555556,0.99,0.0013599729830870474,0.9671475291252136,0.0,3.154407133925393,True,0.0,3.5020590810337557,0,5,3,False
Full-18,lr,loo,chb02,realtime_alert,szcore,34.26555555555556,0.99,0.0013599729830870474,0.9671475291252136,0.13043478260869565,13.997681656793931,False,0.6666666666666666,10.506177243101266,2,15,3,False
Full-18,lr,loo,chb02,realtime_alert,ali,34.26555555555556,0.99,0.0013599729830870474,0.9671475291252136,0.0,3.154407133925393,False,0.0,3.5020590810337557,0,5,3,False
Full-18,lr,loo,chb14,medication_titration,szcore,26.0,0.99,0.0012693504361602627,0.9847815036773682,0.07142857142857142,16.07971138979557,False,0.0,16.615384615384617,0,18,8,False
Full-18,lr,loo,chb14,medication_titration,ali,26.0,0.99,0.0012693504361602627,0.9847815036773682,0.0,2.6799518982992616,True,0.0,3.6923076923076925,0,4,8,False
Full-18,lr,loo,chb14,realtime_alert,szcore,26.0,0.99,0.0012693504361602627,0.9847815036773682,0.07142857142857142,16.07971138979557,False,0.0,16.615384615384617,0,18,8,False
Full-18,lr,loo,chb14,realtime_alert,ali,26.0,0.99,0.0012693504361602627,0.9847815036773682,0.0,2.6799518982992616,False,0.0,3.6923076923076925,0,4,8,False
Full-18,lr,loo,chb06,medication_titration,szcore,58.733333333333334,0.99,0.0005575266092245312,0.9977378845214844,0.05405405405405406,7.937151545869235,False,0.0,9.807037457434733,0,24,8,False
Full-18,lr,loo,chb06,medication_titration,ali,58.733333333333334,0.97,0.002040040547389762,0.9911379218101501,0.0,3.284338570704511,True,0.0,3.2690124858115777,0,8,8,False
Full-18,lr,loo,chb06,realtime_alert,szcore,58.733333333333334,0.99,0.0005575266092245312,0.9977378845214844,0.05405405405405406,7.937151545869235,False,0.0,9.807037457434733,0,24,8,False
Full-18,lr,loo,chb06,realtime_alert,ali,58.733333333333334,0.99,0.0005575266092245312,0.9977378845214844,0.0,1.0947795235681703,True,0.0,0.4086265607264472,0,1,8,False
Full-18,lr,loo,chb03,medication_titration,szcore,37.00111111111111,0.99,0.01709671243059388,0.8832035064697266,0.058823529411764705,39.16701393190598,False,0.8571428571428571,57.72799615627159,6,89,7,False
Full-18,lr,loo,chb03,medication_titration,ali,37.00111111111111,0.99,0.01709671243059388,0.8832035064697266,0.0,33.57172622734798,False,0.0,38.26912104741599,0,59,7,False
Full-18,lr,loo,chb03,realtime_alert,szcore,37.00111111111111,0.99,0.01709671243059388,0.8832035064697266,0.058823529411764705,39.16701393190598,False,0.8571428571428571,57.72799615627159,6,89,7,False
Full-18,lr,loo,chb03,realtime_alert,ali,37.00111111111111,0.99,0.01709671243059388,0.8832035064697266,0.0,33.57172622734798,False,0.0,38.26912104741599,0,59,7,False
Full-18,lr,loo,chb12,medication_titration,szcore,20.685555555555556,0.99,0.01625052416870726,0.922787606716156,0.5833333333333334,50.76748652692285,False,0.2222222222222222,84.69678251060859,6,73,27,False
Full-18,lr,loo,chb12,medication_titration,ali,20.685555555555556,0.99,0.01625052416870726,0.922787606716156,0.25,37.79605825132142,False,0.0,56.851264972874255,0,49,27,False
Full-18,lr,loo,chb12,realtime_alert,szcore,20.685555555555556,0.99,0.01625052416870726,0.922787606716156,0.5833333333333334,50.76748652692285,False,0.2222222222222222,84.69678251060859,6,73,27,False
Full-18,lr,loo,chb12,realtime_alert,ali,20.685555555555556,0.99,0.01625052416870726,0.922787606716156,0.25,37.79605825132142,False,0.0,56.851264972874255,0,49,27,False
Full-18,lr,loo,chb22,medication_titration,szcore,30.002222222222223,0.99,0.01884004432951607,0.8246692419052124,0.8333333333333334,62.148732810605786,False,1.0,126.39063773053849,3,158,3,False
Full-18,lr,loo,chb22,medication_titration,ali,30.002222222222223,0.99,0.01884004432951607,0.8246692419052124,0.08333333333333333,41.357565414652676,False,0.0,46.396563217539445,0,58,3,False
Full-18,lr,loo,chb22,realtime_alert,szcore,30.002222222222223,0.99,0.01884004432951607,0.8246692419052124,0.8333333333333334,62.148732810605786,False,1.0,126.39063773053849,3,158,3,False
Full-18,lr,loo,chb22,realtime_alert,ali,30.002222222222223,0.99,0.01884004432951607,0.8246692419052124,0.08333333333333333,41.357565414652676,False,0.0,46.396563217539445,0,58,3,False
Full-18,lr,loo,chb04,medication_titration,szcore,146.6211111111111,0.99,0.005214692714692715,0.9999997615814209,0.7272727272727273,31.86813186813187,False,0.0,16.04134617570609,0,98,4,False
Full-18,lr,loo,chb04,medication_titration,ali,146.6211111111111,0.99,0.005214692714692715,0.9999997615814209,0.18181818181818182,14.835164835164834,False,0.0,12.931289264089603,0,79,4,False
Full-18,lr,loo,chb04,realtime_alert,szcore,146.6211111111111,0.99,0.005214692714692715,0.9999997615814209,0.7272727272727273,31.86813186813187,False,0.0,16.04134617570609,0,98,4,False
Full-18,lr,loo,chb04,realtime_alert,ali,146.6211111111111,0.99,0.005214692714692715,0.9999997615814209,0.18181818181818182,14.835164835164834,False,0.0,12.931289264089603,0,79,4,False
Full-18,lr,loo,chb05,medication_titration,szcore,38.00222222222222,0.98,0.0008196481367641462,0.9995260238647461,0.46153846153846156,4.742249934135418,True,0.8,5.0523361206946955,4,8,5,False
Full-18,lr,loo,chb05,medication_titration,ali,38.00222222222222,0.95,0.001975937472556424,0.9989319443702698,0.0,4.109949942917362,True,0.0,5.683878135781533,0,9,5,False
Full-18,lr,loo,chb05,realtime_alert,szcore,38.00222222222222,0.99,0.0004976435116068031,0.9997887015342712,0.23076923076923078,3.1614999560902786,False,0.8,1.894626045260511,4,3,5,True
